transaction_id,product_id,quantity_change,type,timestamp,running_stock
TXN-012951,66-806-6051,-5,SALE,2025-11-25 14:38:20,114
TXN-013689,91-417-0366,-3,SALE,2025-11-25 14:39:20,63
TXN-015209,88-304-2855,-7,SALE,2025-11-25 14:39:20,93
TXN-006486,26-535-4727,-4,SALE,2025-11-25 14:40:20,161
TXN-007180,83-716-2177,1,ADJUSTMENT,2025-11-25 14:41:20,76
TXN-021603,73-997-6251,-4,SALE,2025-11-25 14:41:20,134
TXN-011331,38-655-2312,-5,SALE,2025-11-25 14:42:20,154
TXN-004521,90-492-0564,-2,SALE,2025-11-25 14:44:20,122
TXN-012048,10-626-8536,-7,SALE,2025-11-25 14:44:20,86
TXN-013272,80-227-6886,-1,SALE,2025-11-25 14:46:20,78
TXN-019264,24-478-8277,-2,SALE,2025-11-25 14:46:20,75
TXN-008186,82-342-7339,-4,SALE,2025-11-25 14:47:20,139
TXN-005504,61-607-7622,-6,SALE,2025-11-25 14:50:20,101
TXN-020683,60-644-6596,-9,SALE,2025-11-25 14:50:20,176
TXN-012123,94-528-8088,-5,SALE,2025-11-25 14:52:20,104
TXN-010637,95-130-9020,-6,SALE,2025-11-25 14:55:20,145
TXN-006691,69-674-5387,-2,SALE,2025-11-25 14:56:20,149
TXN-017012,77-959-1018,-3,SALE,2025-11-25 14:56:20,81
TXN-000642,76-340-4432,-3,SALE,2025-11-25 14:57:20,47
TXN-008997,09-101-1740,-2,SALE,2025-11-25 14:57:20,107
TXN-010807,63-890-1246,5,ADJUSTMENT,2025-11-25 14:57:20,173
TXN-017668,00-534-9775,-2,SALE,2025-11-25 14:57:20,175
TXN-018001,60-327-4114,-5,SALE,2025-11-25 15:01:20,136
TXN-007138,05-193-8096,-1,SALE,2025-11-25 15:03:20,120
TXN-002336,49-891-4927,4,ADJUSTMENT,2025-11-25 15:04:20,104
TXN-017575,82-711-0772,-2,SALE,2025-11-25 15:04:20,106
TXN-018351,82-811-7988,-7,SALE,2025-11-25 15:04:20,103
TXN-001540,87-762-1317,-3,SALE,2025-11-25 15:05:20,125
TXN-012900,92-455-2959,-9,SALE,2025-11-25 15:05:20,140
TXN-019568,50-772-2613,-3,SALE,2025-11-25 15:08:20,183
TXN-021200,83-400-9746,-5,SALE,2025-11-25 15:09:20,77
TXN-001863,11-032-9778,-3,SALE,2025-11-25 15:11:20,146
TXN-002956,57-613-5779,-1,SALE,2025-11-25 15:13:20,119
TXN-001342,33-335-9140,-3,SALE,2025-11-25 15:14:20,63
TXN-007094,15-045-8444,-7,SALE,2025-11-25 15:16:20,108
TXN-011162,08-961-3009,-1,ADJUSTMENT,2025-11-25 15:16:20,105
TXN-006833,05-498-7751,-1,SALE,2025-11-25 15:19:20,107
TXN-020381,25-522-6043,-1,SALE,2025-11-25 15:20:20,147
TXN-001354,11-581-9869,-2,ADJUSTMENT,2025-11-25 15:22:20,92
TXN-020274,16-187-5729,-1,SALE,2025-11-25 15:23:20,134
TXN-021987,38-390-2115,-3,SALE,2025-11-25 15:23:20,82
TXN-016113,00-842-9790,-4,SALE,2025-11-25 15:25:20,127
TXN-001403,75-152-8731,-1,SALE,2025-11-25 15:26:20,111
TXN-003305,74-845-3299,-6,SALE,2025-11-25 15:26:20,150
TXN-009010,98-445-7372,-4,SALE,2025-11-25 15:29:20,117
TXN-011161,08-961-3009,-4,SALE,2025-11-25 15:29:20,106
TXN-019590,19-377-5021,-4,SALE,2025-11-25 15:29:20,177
TXN-014811,70-206-4860,-3,SALE,2025-11-25 15:30:20,120
TXN-016762,66-312-5511,-2,SALE,2025-11-25 15:31:20,122
TXN-021962,98-148-0940,-5,SALE,2025-11-25 15:31:20,125
TXN-002646,97-772-2336,-4,SALE,2025-11-25 15:32:20,110
TXN-016666,24-989-3302,-6,SALE,2025-11-25 15:32:20,140
TXN-007013,04-453-5485,-6,SALE,2025-11-25 15:36:20,164
TXN-009349,41-735-9837,-3,SALE,2025-11-25 15:37:20,43
TXN-021026,46-083-7058,-2,SALE,2025-11-25 15:37:20,93
TXN-003085,28-840-6096,-3,SALE,2025-11-25 15:39:20,75
TXN-008406,95-354-8583,-3,SALE,2025-11-25 15:39:20,125
TXN-014254,20-283-0111,-6,SALE,2025-11-25 15:39:20,114
TXN-016312,07-679-1199,-2,SALE,2025-11-25 15:40:20,69
TXN-001673,07-970-9352,-3,SALE,2025-11-25 15:41:20,167
TXN-014987,04-104-6993,-4,SALE,2025-11-25 15:41:20,98
TXN-002806,75-029-9003,-1,SALE,2025-11-25 15:42:20,61
TXN-015451,86-672-4191,-1,SALE,2025-11-25 15:45:20,141
TXN-006166,61-801-8665,-2,SALE,2025-11-25 15:47:20,74
TXN-006351,00-119-8780,-2,SALE,2025-11-25 15:47:20,77
TXN-007040,42-141-5718,-3,ADJUSTMENT,2025-11-25 15:47:20,178
TXN-009186,45-172-7012,-3,SALE,2025-11-25 15:48:20,52
TXN-021591,88-408-0310,-1,SALE,2025-11-25 15:48:20,77
TXN-011776,06-503-5891,-6,SALE,2025-11-25 15:50:20,110
TXN-013157,47-866-6589,-3,SALE,2025-11-25 15:50:20,68
TXN-012621,46-622-3434,-2,SALE,2025-11-25 15:54:20,73
TXN-009675,69-561-2496,-1,SALE,2025-11-25 15:55:20,158
TXN-012193,02-085-7218,-1,SALE,2025-11-25 15:55:20,141
TXN-001753,03-276-3931,-1,SALE,2025-11-25 15:57:20,85
TXN-021562,13-900-9016,-2,SALE,2025-11-25 15:57:20,125
TXN-020134,15-846-7959,-4,SALE,2025-11-25 15:58:20,142
TXN-003904,87-097-5691,-2,SALE,2025-11-25 15:59:20,122
TXN-000285,39-449-0772,-1,SALE,2025-11-25 16:00:20,113
TXN-007730,39-768-8205,-7,SALE,2025-11-25 16:01:20,131
TXN-004244,14-681-7035,-2,SALE,2025-11-25 16:02:20,69
TXN-015128,41-526-4036,-6,SALE,2025-11-25 16:02:20,118
TXN-002236,80-988-4653,-6,SALE,2025-11-25 16:03:20,103
TXN-015724,56-657-4387,-2,SALE,2025-11-25 16:03:20,110
TXN-001353,11-581-9869,-1,SALE,2025-11-25 16:06:20,94
TXN-015816,53-930-2215,-6,SALE,2025-11-25 16:06:20,131
TXN-022397,83-556-0996,2,ADJUSTMENT,2025-11-25 16:06:20,185
TXN-011649,94-697-2396,-2,SALE,2025-11-25 16:11:20,127
TXN-021705,14-836-2894,-1,SALE,2025-11-25 16:13:20,84
TXN-014664,48-770-6319,-2,SALE,2025-11-25 16:14:20,127
TXN-011913,49-730-0159,-4,SALE,2025-11-25 16:15:20,126
TXN-015585,27-474-0056,-9,SALE,2025-11-25 16:15:20,109
TXN-013220,01-018-6418,-2,SALE,2025-11-25 16:16:20,136
TXN-010776,71-436-5841,-4,SALE,2025-11-25 16:20:20,130
TXN-017880,77-377-1659,-2,SALE,2025-11-25 16:21:20,96
TXN-004588,38-822-8005,-2,SALE,2025-11-25 16:22:20,94
TXN-020851,54-281-3746,-2,SALE,2025-11-25 16:22:20,60
TXN-015488,20-387-7746,-6,SALE,2025-11-25 16:24:20,155
TXN-015298,03-441-4252,-5,ADJUSTMENT,2025-11-25 16:25:20,28
TXN-008653,85-237-3505,-2,SALE,2025-11-25 16:26:20,164
TXN-012252,36-127-4273,-5,SALE,2025-11-25 16:28:20,133
TXN-016575,28-433-8533,-2,SALE,2025-11-25 16:28:20,158
TXN-002452,26-690-3784,-5,SALE,2025-11-25 16:29:20,106
TXN-006570,87-199-2743,-3,SALE,2025-11-25 16:29:20,119
TXN-017322,48-427-0551,-5,SALE,2025-11-25 16:29:20,75
TXN-019635,46-911-1159,-4,SALE,2025-11-25 16:29:20,140
TXN-008076,21-718-6746,-2,SALE,2025-11-25 16:30:20,35
TXN-014601,26-629-5920,-3,SALE,2025-11-25 16:33:20,145
TXN-022099,70-005-5970,-6,SALE,2025-11-25 16:34:20,144
TXN-007831,71-999-2404,-6,SALE,2025-11-25 16:35:20,137
TXN-010806,63-890-1246,-1,SALE,2025-11-25 16:36:20,168
TXN-005937,95-349-0828,-7,SALE,2025-11-25 16:37:20,185
TXN-019491,14-115-8371,-5,SALE,2025-11-25 16:38:20,115
TXN-020052,89-922-4773,-4,SALE,2025-11-25 16:38:20,127
TXN-020655,04-637-8815,2,ADJUSTMENT,2025-11-25 16:40:20,123
TXN-021672,56-937-8675,-4,SALE,2025-11-25 16:40:20,99
TXN-000492,68-418-6724,-3,SALE,2025-11-25 16:43:20,119
TXN-016942,27-459-0724,-1,SALE,2025-11-25 16:43:20,122
TXN-007415,74-943-9034,-3,SALE,2025-11-25 16:44:20,124
TXN-012553,31-608-1445,-4,SALE,2025-11-25 16:44:20,134
TXN-003406,27-262-2437,-4,SALE,2025-11-25 16:45:20,130
TXN-019936,89-624-7462,-4,SALE,2025-11-25 16:45:20,72
TXN-015693,42-175-1648,-1,SALE,2025-11-25 16:47:20,174
TXN-019352,20-031-0532,-4,SALE,2025-11-25 16:48:20,112
TXN-007342,82-380-5378,-5,SALE,2025-11-25 16:49:20,133
TXN-011446,56-894-3733,-2,SALE,2025-11-25 16:49:20,132
TXN-003199,96-316-7600,-1,SALE,2025-11-25 16:50:20,92
TXN-000190,42-220-9305,-7,SALE,2025-11-25 16:52:20,184
TXN-008799,91-553-1774,-6,SALE,2025-11-25 16:52:20,138
TXN-015889,19-021-5024,-4,SALE,2025-11-25 16:52:20,119
TXN-002148,25-010-9478,-2,SALE,2025-11-25 16:54:20,154
TXN-009571,34-131-8805,-1,SALE,2025-11-25 16:54:20,141
TXN-003325,81-605-6246,-1,SALE,2025-11-25 16:55:20,94
TXN-013467,81-354-4203,-5,SALE,2025-11-25 16:55:20,123
TXN-014312,12-828-1063,-1,SALE,2025-11-25 16:55:20,62
TXN-022519,86-692-2312,-1,SALE,2025-11-25 16:55:20,51
TXN-010445,21-993-5632,-1,SALE,2025-11-25 16:56:20,73
TXN-014431,92-652-3737,-2,SALE,2025-11-25 16:57:20,114
TXN-016281,45-852-2446,-4,SALE,2025-11-25 16:57:20,158
TXN-002996,28-956-1320,-5,SALE,2025-11-25 16:58:20,107
TXN-021506,63-168-6018,-2,SALE,2025-11-25 16:59:20,132
TXN-015559,69-834-2874,-2,SALE,2025-11-25 17:01:20,54
TXN-018240,49-570-8214,-4,SALE,2025-11-25 17:04:20,145
TXN-000390,25-349-7974,-7,SALE,2025-11-25 17:07:20,147
TXN-003572,53-680-5293,3,ADJUSTMENT,2025-11-25 17:07:20,163
TXN-020030,40-913-9772,3,ADJUSTMENT,2025-11-25 17:07:20,107
TXN-020321,24-975-4231,-2,SALE,2025-11-25 17:08:20,84
TXN-000075,21-120-6238,-3,SALE,2025-11-25 17:09:20,86
TXN-010626,43-153-8268,-2,SALE,2025-11-25 17:09:20,152
TXN-015058,81-573-0943,2,ADJUSTMENT,2025-11-25 17:13:20,56
TXN-013485,08-573-9997,-3,SALE,2025-11-25 17:14:20,105
TXN-003442,71-085-4290,-9,SALE,2025-11-25 17:15:20,113
TXN-006294,98-575-4736,-2,SALE,2025-11-25 17:18:20,96
TXN-013764,22-266-9291,-3,SALE,2025-11-25 17:18:20,77
TXN-012979,65-527-9488,-2,SALE,2025-11-25 17:19:20,95
TXN-015616,66-378-7532,-2,SALE,2025-11-25 17:19:20,140
TXN-020530,67-984-5368,-2,SALE,2025-11-25 17:19:20,81
TXN-012440,10-218-2680,-1,SALE,2025-11-25 17:20:20,64
TXN-017492,68-977-6854,-5,SALE,2025-11-25 17:22:20,161
TXN-020591,44-128-2185,-1,SALE,2025-11-25 17:22:20,148
TXN-021673,56-937-8675,0,ADJUSTMENT,2025-11-25 17:22:20,99
TXN-014551,80-025-6757,-4,SALE,2025-11-25 17:25:20,129
TXN-019870,84-546-7624,-2,SALE,2025-11-25 17:26:20,68
TXN-021103,24-571-1080,-1,SALE,2025-11-25 17:26:20,80
TXN-022321,14-331-3739,-9,SALE,2025-11-25 17:26:20,114
TXN-020427,93-815-0565,-5,SALE,2025-11-25 17:29:20,98
TXN-014016,56-054-8664,-1,SALE,2025-11-25 17:30:20,88
TXN-010831,65-368-2479,-3,SALE,2025-11-25 17:35:20,101
TXN-018137,45-250-4679,-2,SALE,2025-11-25 17:36:20,93
TXN-012738,56-213-0577,-2,SALE,2025-11-25 17:37:20,46
TXN-019458,71-015-9181,-2,SALE,2025-11-25 17:37:20,61
TXN-003673,76-325-9093,-2,SALE,2025-11-25 17:39:20,54
TXN-001835,70-815-4015,-3,SALE,2025-11-25 17:41:20,102
TXN-004458,97-710-2449,-3,SALE,2025-11-25 17:41:20,56
TXN-018547,47-221-2470,-1,SALE,2025-11-25 17:44:20,53
TXN-022231,09-618-2842,-1,SALE,2025-11-25 17:44:20,89
TXN-003971,46-931-6897,-5,SALE,2025-11-25 17:45:20,88
TXN-010122,74-666-5671,-1,SALE,2025-11-25 17:45:20,63
TXN-005213,44-476-0390,-5,SALE,2025-11-25 17:47:20,156
TXN-007644,22-083-3347,-3,SALE,2025-11-25 17:48:20,100
TXN-004769,87-675-1506,-2,SALE,2025-11-25 17:49:20,75
TXN-006326,57-861-4379,-1,SALE,2025-11-25 17:54:20,185
TXN-018088,65-780-5622,-2,SALE,2025-11-25 17:56:20,123
TXN-019016,13-673-7016,4,ADJUSTMENT,2025-11-25 17:57:20,84
TXN-019048,85-212-2729,-1,SALE,2025-11-25 17:57:20,102
TXN-012467,30-964-2694,-4,SALE,2025-11-25 17:59:20,95
TXN-001189,02-920-4829,-3,SALE,2025-11-25 18:00:20,150
TXN-001971,20-022-3173,3,ADJUSTMENT,2025-11-25 18:03:20,59
TXN-004625,60-285-3783,-2,SALE,2025-11-25 18:03:20,101
TXN-008157,34-110-1040,-2,SALE,2025-11-25 18:03:20,99
TXN-004298,98-064-4465,-5,SALE,2025-11-25 18:04:20,163
TXN-020566,27-387-0428,-3,ADJUSTMENT,2025-11-25 18:06:20,171
TXN-004869,31-627-6025,-1,SALE,2025-11-25 18:07:20,111
TXN-011297,68-636-4774,-3,SALE,2025-11-25 18:07:20,59
TXN-017972,29-344-3658,-5,SALE,2025-11-25 18:07:20,133
TXN-015784,84-151-2114,-7,SALE,2025-11-25 18:09:20,109
TXN-000152,46-452-9419,-2,SALE,2025-11-25 18:10:20,68
TXN-010576,88-977-0175,-1,SALE,2025-11-25 18:12:20,146
TXN-018742,55-164-7723,-2,SALE,2025-11-25 18:15:20,146
TXN-002140,82-243-3180,-3,SALE,2025-11-25 18:17:20,73
TXN-014064,65-674-6076,-4,SALE,2025-11-25 18:17:20,123
TXN-018992,31-387-5020,-2,SALE,2025-11-25 18:18:20,98
TXN-012668,29-135-0791,-7,SALE,2025-11-25 18:19:20,120
TXN-013887,52-029-2382,-1,SALE,2025-11-25 18:19:20,82
TXN-005487,99-561-4871,-1,SALE,2025-11-25 18:21:20,116
TXN-006600,60-771-0879,-1,SALE,2025-11-25 18:22:20,167
TXN-020487,52-402-9245,-1,SALE,2025-11-25 18:22:20,181
TXN-022188,22-778-3553,-2,SALE,2025-11-25 18:22:20,64
TXN-014046,36-330-5036,-4,SALE,2025-11-25 18:23:20,117
TXN-008747,04-293-6969,-8,SALE,2025-11-25 18:26:20,122
TXN-000432,78-614-4402,-2,SALE,2025-11-25 18:27:20,99
TXN-019730,37-248-6266,-1,SALE,2025-11-25 18:28:20,147
TXN-017346,02-575-1980,-5,SALE,2025-11-25 18:29:20,105
TXN-022286,43-851-9440,-8,SALE,2025-11-25 18:29:20,106
TXN-007039,42-141-5718,-7,SALE,2025-11-25 18:30:20,181
TXN-013438,80-658-6456,-4,ADJUSTMENT,2025-11-25 18:30:20,107
TXN-016697,46-415-8633,-4,SALE,2025-11-25 18:30:20,154
TXN-007193,56-635-6764,-6,SALE,2025-11-25 18:31:20,81
TXN-013659,63-162-9244,-2,SALE,2025-11-25 18:31:20,84
TXN-019665,40-630-1431,-1,SALE,2025-11-25 18:31:20,102
TXN-007914,08-213-2058,-5,SALE,2025-11-25 18:33:20,97
TXN-020761,46-496-2930,-2,SALE,2025-11-25 18:34:20,149
TXN-003118,44-538-3366,0,ADJUSTMENT,2025-11-25 18:38:20,83
TXN-011239,71-300-2191,-2,SALE,2025-11-25 18:38:20,144
TXN-019836,49-579-4325,-3,SALE,2025-11-25 18:41:20,116
TXN-016366,80-698-0324,-3,SALE,2025-11-25 18:42:20,132
TXN-020405,28-275-5901,-1,SALE,2025-11-25 18:42:20,112
TXN-001017,05-334-2923,-2,SALE,2025-11-25 18:44:20,49
TXN-001297,27-635-8394,-5,SALE,2025-11-25 18:44:20,146
TXN-004097,83-704-6367,-1,SALE,2025-11-25 18:44:20,40
TXN-002719,15-907-3681,-4,SALE,2025-11-25 18:46:20,77
TXN-003407,27-262-2437,-3,ADJUSTMENT,2025-11-25 18:48:20,127
TXN-022464,62-393-9939,-9,SALE,2025-11-25 18:52:20,146
TXN-018321,28-986-8001,-2,SALE,2025-11-25 18:53:20,143
TXN-021287,79-494-2472,-3,SALE,2025-11-25 18:55:20,78
TXN-000329,82-041-7211,-3,SALE,2025-11-25 18:56:20,124
TXN-004323,84-198-7276,-5,SALE,2025-11-25 18:56:20,149
TXN-016029,67-130-4114,-3,SALE,2025-11-25 18:56:20,127
TXN-001970,20-022-3173,-3,SALE,2025-11-25 18:59:20,56
TXN-019810,19-610-2236,-2,SALE,2025-11-25 19:01:20,154
TXN-001643,65-464-5070,-2,SALE,2025-11-25 19:02:20,30
TXN-012081,46-632-8420,-6,SALE,2025-11-25 19:02:20,181
TXN-021048,68-436-1268,-1,SALE,2025-11-25 19:04:20,164
TXN-000001,29-205-1132,-2,SALE,2025-11-25 19:05:20,52
TXN-002674,19-047-4239,-3,SALE,2025-11-25 19:05:20,137
TXN-016408,96-209-1739,-1,SALE,2025-11-25 19:06:20,93
TXN-008292,73-567-6194,-5,SALE,2025-11-25 19:07:20,136
TXN-006389,56-668-5370,-4,SALE,2025-11-25 19:11:20,166
TXN-009432,99-420-3592,-1,SALE,2025-11-25 19:11:20,68
TXN-011132,62-100-2245,-2,SALE,2025-11-25 19:13:20,82
TXN-013735,36-899-5324,-3,SALE,2025-11-25 19:13:20,148
TXN-005671,92-291-7089,-4,SALE,2025-11-25 19:14:20,132
TXN-008560,73-942-0508,-2,SALE,2025-11-25 19:14:20,135
TXN-012017,79-428-8753,-3,SALE,2025-11-25 19:15:20,93
TXN-017058,57-101-0060,-1,SALE,2025-11-25 19:16:20,90
TXN-013302,15-562-3712,-4,SALE,2025-11-25 19:17:20,119
TXN-019760,22-760-4605,-4,SALE,2025-11-25 19:18:20,165
TXN-003736,67-473-7093,-5,SALE,2025-11-25 19:20:20,103
TXN-005696,69-287-9113,-3,SALE,2025-11-25 19:20:20,110
TXN-016057,32-270-1385,-4,SALE,2025-11-25 19:21:20,72
TXN-017892,92-362-3567,-4,SALE,2025-11-25 19:23:20,100
TXN-020605,48-789-9187,-1,SALE,2025-11-25 19:24:20,128
TXN-009900,70-145-2550,-1,SALE,2025-11-25 19:25:20,128
TXN-012413,02-888-9412,-4,SALE,2025-11-25 19:25:20,183
TXN-009158,01-703-8441,-3,SALE,2025-11-25 19:26:20,173
TXN-014402,93-772-3085,-4,SALE,2025-11-25 19:27:20,93
TXN-006660,07-074-1196,-3,SALE,2025-11-25 19:28:20,48
TXN-020067,17-236-0566,-1,SALE,2025-11-25 19:28:20,155
TXN-000922,21-816-1004,-2,SALE,2025-11-25 19:30:20,107
TXN-006183,38-296-6634,-7,SALE,2025-11-25 19:31:20,124
TXN-011416,22-329-7791,-1,SALE,2025-11-25 19:33:20,76
TXN-008879,35-299-0889,-2,SALE,2025-11-25 19:35:20,91
TXN-021776,29-092-3453,-1,SALE,2025-11-25 19:36:20,91
TXN-002403,64-478-4745,-3,SALE,2025-11-25 19:38:20,116
TXN-014747,66-854-5736,-2,SALE,2025-11-25 19:38:20,81
TXN-021374,96-961-2193,-2,SALE,2025-11-25 19:39:20,80
TXN-012341,38-664-2155,-5,SALE,2025-11-25 19:40:20,95
TXN-012802,04-038-1547,-2,SALE,2025-11-25 19:40:20,73
TXN-021319,36-177-0573,-2,SALE,2025-11-25 19:43:20,168
TXN-005637,29-017-6255,-3,SALE,2025-11-25 19:44:20,139
TXN-006258,37-709-3532,-2,SALE,2025-11-25 19:49:20,132
TXN-017921,99-961-0767,-9,SALE,2025-11-25 19:49:20,171
TXN-015151,86-273-9377,-3,SALE,2025-11-25 19:53:20,79
TXN-004118,01-144-5960,-3,SALE,2025-11-25 19:56:20,161
TXN-008449,71-631-5875,-3,SALE,2025-11-25 19:56:20,146
TXN-005907,19-214-5762,-3,SALE,2025-11-25 20:00:20,95
TXN-006157,09-536-2626,-2,SALE,2025-11-25 20:00:20,128
TXN-008334,12-798-9401,-6,SALE,2025-11-25 20:00:20,90
TXN-020801,45-050-4720,-6,SALE,2025-11-25 20:00:20,97
TXN-019909,03-597-9488,-2,SALE,2025-11-25 20:01:20,115
TXN-003600,49-861-7823,-1,SALE,2025-11-25 20:02:20,139
TXN-007555,17-002-4721,-1,SALE,2025-11-25 20:02:20,101
TXN-002831,74-587-2065,-1,SALE,2025-11-25 20:03:20,59
TXN-011005,88-401-3700,-1,SALE,2025-11-25 20:03:20,115
TXN-011042,11-766-8738,-4,SALE,2025-11-25 20:06:20,93
TXN-009223,06-849-4869,-3,SALE,2025-11-25 20:07:20,128
TXN-002019,70-871-4536,-1,SALE,2025-11-25 20:08:20,87
TXN-014836,25-353-2067,-1,SALE,2025-11-25 20:09:20,103
TXN-018705,52-392-5312,-4,SALE,2025-11-25 20:09:20,133
TXN-020306,06-655-5498,-3,SALE,2025-11-25 20:09:20,120
TXN-004657,00-215-7434,-2,SALE,2025-11-25 20:10:20,71
TXN-010475,27-681-5588,-1,SALE,2025-11-25 20:12:20,153
TXN-005192,76-954-1442,-3,SALE,2025-11-25 20:14:20,168
TXN-020293,64-109-7362,-3,SALE,2025-11-25 20:14:20,120
TXN-021131,73-874-7534,-2,SALE,2025-11-25 20:14:20,158
TXN-004148,24-310-9184,-5,SALE,2025-11-25 20:15:20,162
TXN-018800,26-456-1992,-3,SALE,2025-11-25 20:16:20,118
TXN-006936,01-903-5373,-1,SALE,2025-11-25 20:17:20,133
TXN-009927,51-761-6320,-3,SALE,2025-11-25 20:17:20,88
TXN-018045,75-927-9108,-4,SALE,2025-11-25 20:18:20,75
TXN-017096,92-152-5820,-3,SALE,2025-11-25 20:21:20,80
TXN-013528,76-070-1411,-5,SALE,2025-11-25 20:22:20,81
TXN-010698,56-831-6199,-4,SALE,2025-11-25 20:23:20,141
TXN-017800,21-890-2826,-3,SALE,2025-11-25 20:23:20,104
TXN-000585,31-211-5803,-1,SALE,2025-11-25 20:25:20,65
TXN-000012,40-681-9981,-3,SALE,2025-11-25 20:26:20,127
TXN-001988,26-177-5690,-5,SALE,2025-11-25 20:26:20,144
TXN-005780,34-928-2775,-1,SALE,2025-11-25 20:26:20,114
TXN-003701,53-446-8243,-4,SALE,2025-11-25 20:27:20,125
TXN-021936,34-538-1180,-1,SALE,2025-11-25 20:27:20,51
TXN-017600,05-184-4175,-2,SALE,2025-11-25 20:28:20,71
TXN-022241,28-968-4195,-1,SALE,2025-11-25 20:29:20,118
TXN-011538,34-291-4939,-1,SALE,2025-11-25 20:31:20,111
TXN-003571,53-680-5293,-7,SALE,2025-11-25 20:33:20,160
TXN-021894,10-768-2443,-4,SALE,2025-11-25 20:33:20,145
TXN-003656,80-374-5711,-1,SALE,2025-11-25 20:34:20,117
TXN-011404,36-296-9609,-2,SALE,2025-11-25 20:34:20,113
TXN-003255,43-703-9939,-6,SALE,2025-11-25 20:43:20,130
TXN-009852,88-951-9038,-2,SALE,2025-11-25 20:44:20,98
TXN-014716,15-082-9124,-3,SALE,2025-11-25 20:44:20,135
TXN-009100,20-325-1965,-2,SALE,2025-11-25 20:46:20,96
TXN-009877,08-114-3922,-2,SALE,2025-11-25 20:49:20,92
TXN-006500,59-857-6577,-2,SALE,2025-11-25 20:50:20,84
TXN-009488,51-273-4240,-3,SALE,2025-11-25 20:53:20,112
TXN-018277,85-781-5386,-1,SALE,2025-11-25 20:53:20,124
TXN-021244,64-418-8356,-3,SALE,2025-11-25 20:53:20,175
TXN-022487,31-745-6850,-3,SALE,2025-11-25 20:53:20,189
TXN-020234,12-342-4482,-6,SALE,2025-11-25 20:58:20,127
TXN-011268,74-430-8245,-5,SALE,2025-11-25 20:59:20,143
TXN-009760,43-164-5984,35,RESTOCK,2025-11-26 06:26:20,96
TXN-006352,00-119-8780,78,RESTOCK,2025-11-26 06:28:20,155
TXN-013661,63-162-9244,65,RESTOCK,2025-11-26 06:33:20,146
TXN-004084,00-357-2313,23,RESTOCK,2025-11-26 06:52:20,57
TXN-010756,32-987-5559,100,RESTOCK,2025-11-26 07:00:20,165
TXN-019188,58-946-5152,7,RESTOCK,2025-11-26 07:04:20,82
TXN-009189,45-172-7012,12,RESTOCK,2025-11-26 07:06:20,73
TXN-014926,08-226-5155,15,RESTOCK,2025-11-26 07:11:20,107
TXN-004099,83-704-6367,12,RESTOCK,2025-11-26 07:17:20,64
TXN-017658,79-569-8856,86,RESTOCK,2025-11-26 07:46:20,160
TXN-013439,80-658-6456,-1,SALE,2025-11-26 08:00:20,106
TXN-015110,55-154-4728,-2,SALE,2025-11-26 08:00:20,91
TXN-010152,46-255-3073,-1,SALE,2025-11-26 08:01:20,73
TXN-017222,66-716-8221,-4,SALE,2025-11-26 08:01:20,127
TXN-018163,41-131-3841,-2,SALE,2025-11-26 08:01:20,102
TXN-018491,93-682-2069,-1,SALE,2025-11-26 08:01:20,150
TXN-010183,99-543-5039,-6,SALE,2025-11-26 08:02:20,146
TXN-020531,67-984-5368,-3,SALE,2025-11-26 08:04:20,78
TXN-022331,54-830-6971,-3,SALE,2025-11-26 08:05:20,177
TXN-004193,38-417-4656,-2,SALE,2025-11-26 08:06:20,42
TXN-015928,70-542-4269,-2,SALE,2025-11-26 08:06:20,125
TXN-016088,85-510-2915,-1,SALE,2025-11-26 08:07:20,101
TXN-017724,94-355-3070,-6,SALE,2025-11-26 08:07:20,71
TXN-009101,20-325-1965,-2,SALE,2025-11-26 08:08:20,94
TXN-001298,27-635-8394,-2,SALE,2025-11-26 08:10:20,144
TXN-007832,71-999-2404,-3,SALE,2025-11-26 08:10:20,134
TXN-011510,95-356-1566,-1,SALE,2025-11-26 08:10:20,51
TXN-017657,79-569-8856,-1,SALE,2025-11-26 08:10:20,74
TXN-019211,65-867-4029,-9,SALE,2025-11-26 08:10:20,119
TXN-000191,42-220-9305,-5,SALE,2025-11-26 08:13:20,179
TXN-006937,01-903-5373,-4,SALE,2025-11-26 08:14:20,129
TXN-017281,80-039-1261,-6,SALE,2025-11-26 08:14:20,106
TXN-008924,22-849-2551,-1,SALE,2025-11-26 08:17:20,86
TXN-019049,85-212-2729,-4,SALE,2025-11-26 08:17:20,98
TXN-016667,24-989-3302,-5,SALE,2025-11-26 08:19:20,135
TXN-008654,85-237-3505,-4,SALE,2025-11-26 08:21:20,160
TXN-007286,15-679-3935,-1,SALE,2025-11-26 08:24:20,52
TXN-019761,22-760-4605,-2,SALE,2025-11-26 08:24:20,163
TXN-017270,21-252-1360,-1,SALE,2025-11-26 08:25:20,174
TXN-019353,20-031-0532,-1,SALE,2025-11-26 08:25:20,111
TXN-006571,87-199-2743,-1,SALE,2025-11-26 08:26:20,118
TXN-005672,92-291-7089,-1,SALE,2025-11-26 08:28:20,131
TXN-000708,79-136-9840,-1,SALE,2025-11-26 08:31:20,100
TXN-001541,87-762-1317,-7,SALE,2025-11-26 08:31:20,118
TXN-013422,10-445-0741,-1,SALE,2025-11-26 08:31:20,115
TXN-002337,49-891-4927,-3,SALE,2025-11-26 08:32:20,101
