alert_id,type,title,message,item_id,time_ago,risk_score
ALT-1055,warning,Low Stock Warning,White Tea stock is running low (81 units remaining),57-394-4703,5 hours ago,83
ALT-1109,warning,Low Stock Warning,Black Tea stock is running low (18 units remaining),92-152-5820,2 hours ago,83
ALT-1116,warning,Low Stock Warning,Egg (Goose) stock is running low (50 units remaining),85-835-3445,2 hours ago,83
ALT-1188,warning,Low Stock Warning,Potato stock is running low (26 units remaining),27-495-1912,2 hours ago,83
ALT-1191,warning,Low Stock Warning,White Sugar stock is running low (39 units remaining),77-937-1108,3 hours ago,83
ALT-1201,warning,Low Stock Warning,Grapes stock is running low (54 units remaining),89-388-3239,2 hours ago,83
ALT-1237,warning,Low Stock Warning,Peach stock is running low (40 units remaining),65-867-4029,4 hours ago,83
ALT-1252,warning,Low Stock Warning,Chocolate Biscuit stock is running low (23 units remaining),14-115-8371,1 hour ago,83
ALT-1332,warning,Low Stock Warning,Peach stock is running low (45 units remaining),48-789-9187,5 hours ago,83
ALT-0018,warning,Low Stock Warning,White Sugar stock is running low (91 units remaining),42-220-9305,2 hours ago,82
ALT-0106,warning,Low Stock Warning,Trout stock is running low (29 units remaining),26-010-9519,4 hours ago,82
ALT-0261,warning,Low Stock Warning,Robusta Coffee stock is running low (62 units remaining),87-097-5691,3 hours ago,82
ALT-0381,warning,Low Stock Warning,Coconut stock is running low (19 units remaining),34-928-2775,37 mins ago,82
ALT-0497,warning,Low Stock Warning,Cod stock is running low (16 units remaining),47-802-5023,2 hours ago,82
ALT-0626,warning,Low Stock Warning,Pomegranate stock is running low (43 units remaining),52-123-8039,2 hours ago,82
ALT-0753,warning,Low Stock Warning,Swiss Cheese stock is running low (85 units remaining),35-621-2546,2 hours ago,82
ALT-0849,warning,Low Stock Warning,Egg (Quail) stock is running low (34 units remaining),07-389-5740,45 mins ago,82
ALT-1218,warning,Low Stock Warning,Grapes stock is running low (30 units remaining),00-366-9496,1 hour ago,82
ALT-1247,warning,Low Stock Warning,Egg (Goose) stock is running low (50 units remaining),33-378-1365,3 hours ago,82
ALT-1354,warning,Low Stock Warning,Parmesan Cheese stock is running low (80 units remaining),35-257-9312,1 hour ago,82
ALT-1385,warning,Low Stock Warning,White Bread stock is running low (42 units remaining),21-650-9319,4 hours ago,82
ALT-0027,warning,Low Stock Warning,Swiss Cheese stock is running low (49 units remaining),82-041-7211,3 hours ago,81
ALT-0154,warning,Low Stock Warning,Whipped Cream stock is running low (29 units remaining),55-522-8242,35 mins ago,81
ALT-0175,warning,Low Stock Warning,Peach stock is running low (47 units remaining),19-047-4239,5 hours ago,81
ALT-0229,warning,Low Stock Warning,Cucumber stock is running low (31 units remaining),71-085-4290,2 hours ago,81
ALT-0243,warning,Low Stock Warning,Herbal Tea stock is running low (48 units remaining),80-374-5711,1 hour ago,81
ALT-0247,warning,Low Stock Warning,Black Rice stock is running low (34 units remaining),30-429-2162,2 hours ago,81
ALT-0265,warning,Low Stock Warning,Cream stock is running low (29 units remaining),46-931-6897,1 hour ago,81
ALT-0326,warning,Low Stock Warning,Broccoli stock is running low (31 units remaining),72-066-4597,4 hours ago,81
ALT-0332,warning,Low Stock Warning,Lime stock is running low (29 units remaining),15-762-1058,2 hours ago,81
ALT-0399,warning,Low Stock Warning,Carrot stock is running low (67 units remaining),94-190-5193,5 hours ago,81
ALT-0425,warning,Low Stock Warning,Vegetable Oil stock is running low (70 units remaining),56-668-5370,5 hours ago,81
ALT-0489,warning,Low Stock Warning,Arabica Coffee stock is running low (36 units remaining),86-330-0214,5 hours ago,81
ALT-0501,warning,Low Stock Warning,Tomato stock is running low (44 units remaining),57-903-6434,1 hour ago,81
ALT-0535,warning,Low Stock Warning,Basmati Rice stock is running low (15 units remaining),47-663-5703,1 hour ago,81
ALT-0572,warning,Low Stock Warning,Peach stock is running low (37 units remaining),04-293-6969,4 hours ago,81
ALT-0669,warning,Low Stock Warning,Lemon stock is running low (65 units remaining),99-543-5039,1 hour ago,81
ALT-0723,warning,Low Stock Warning,Rye Bread stock is running low (50 units remaining),15-796-3130,3 hours ago,81
ALT-0787,warning,Low Stock Warning,All-Purpose Flour stock is running low (54 units remaining),14-489-8669,3 hours ago,81
ALT-0851,warning,Low Stock Warning,Eggplant stock is running low (25 units remaining),13-144-2169,3 hours ago,81
ALT-0942,warning,Low Stock Warning,Cream stock is running low (21 units remaining),58-229-1358,3 hours ago,81
ALT-1083,warning,Low Stock Warning,Brown Rice stock is running low (44 units remaining),73-117-6105,4 hours ago,81
ALT-1118,warning,Low Stock Warning,Cheddar Cheese stock is running low (70 units remaining),66-716-8221,2 hours ago,81
ALT-1227,warning,Low Stock Warning,Egg (Turkey) stock is running low (42 units remaining),85-212-2729,3 hours ago,81
ALT-1314,warning,Low Stock Warning,Gouda Cheese stock is running low (71 units remaining),25-522-6043,5 hours ago,81
ALT-1364,warning,Low Stock Warning,Egg (Duck) stock is running low (70 units remaining),68-436-1268,3 hours ago,81
ALT-1423,warning,Low Stock Warning,Wild Rice stock is running low (32 units remaining),82-231-4245,59 mins ago,81
ALT-0137,warning,Low Stock Warning,Cheese stock is running low (53 units remaining),14-305-5348,2 hours ago,80
ALT-0290,warning,Low Stock Warning,Peanut Oil stock is running low (60 units remaining),84-198-7276,2 hours ago,80
ALT-0384,warning,Low Stock Warning,Bread Flour stock is running low (57 units remaining),57-394-1587,57 mins ago,80
ALT-0471,warning,Low Stock Warning,Halibut stock is running low (18 units remaining),83-716-2177,5 hours ago,80
ALT-0588,warning,Low Stock Warning,Sushi Rice stock is running low (36 units remaining),09-101-1740,1 hour ago,80
ALT-0590,warning,Low Stock Warning,Cod stock is running low (65 units remaining),98-445-7372,5 hours ago,80
ALT-0601,warning,Low Stock Warning,Haddock stock is running low (30 units remaining),09-622-7119,6 hours ago,80
ALT-0608,warning,Low Stock Warning,Sourdough Bread stock is running low (65 units remaining),71-074-6292,37 mins ago,80
ALT-0642,warning,Low Stock Warning,Black Coffee stock is running low (24 units remaining),11-922-3342,2 hours ago,80
ALT-0712,warning,Low Stock Warning,Digestive Biscuit stock is running low (38 units remaining),51-583-6029,5 hours ago,80
ALT-0982,warning,Low Stock Warning,Pineapple stock is running low (20 units remaining),88-304-2855,5 hours ago,80
ALT-1033,warning,Low Stock Warning,Sesame Oil stock is running low (85 units remaining),72-970-0239,1 hour ago,80
ALT-1080,warning,Low Stock Warning,Coconut stock is running low (85 units remaining),24-989-3302,5 hours ago,80
ALT-1103,warning,Low Stock Warning,Lettuce stock is running low (22 units remaining),77-959-1018,2 hours ago,80
ALT-1244,warning,Low Stock Warning,Mango stock is running low (32 units remaining),20-031-0532,2 hours ago,80
ALT-1303,warning,Low Stock Warning,Trout stock is running low (67 units remaining),12-342-4482,5 hours ago,80
ALT-1329,warning,Low Stock Warning,Jasmine Rice stock is running low (33 units remaining),79-350-5841,44 mins ago,80
ALT-1397,warning,Low Stock Warning,Digestive Biscuit stock is running low (72 units remaining),89-673-1543,2 hours ago,80
ALT-0126,warning,Low Stock Warning,Sardines stock is running low (44 units remaining),13-844-2178,32 mins ago,79
ALT-0146,warning,Low Stock Warning,Zucchini stock is running low (43 units remaining),80-988-4653,5 hours ago,79
ALT-0148,warning,Low Stock Warning,Multigrain Bread stock is running low (56 units remaining),60-343-7973,31 mins ago,79
ALT-0188,warning,Low Stock Warning,White Rice stock is running low (20 units remaining),29-896-7926,5 hours ago,79
ALT-0235,warning,Low Stock Warning,Vegetable Oil stock is running low (57 units remaining),26-031-8070,45 mins ago,79
ALT-0377,warning,Low Stock Warning,Zucchini stock is running low (59 units remaining),69-287-9113,2 hours ago,79
ALT-0428,warning,Low Stock Warning,Digestive Biscuit stock is running low (77 units remaining),41-538-3129,49 mins ago,79
ALT-0437,warning,Low Stock Warning,Papaya stock is running low (59 units remaining),87-199-2743,3 hours ago,79
ALT-0544,warning,Low Stock Warning,Whipped Cream stock is running low (76 units remaining),73-567-6194,3 hours ago,79
ALT-0615,warning,Low Stock Warning,Tilapia stock is running low (85 units remaining),60-343-3288,4 hours ago,79
ALT-0651,warning,Low Stock Warning,Egg (Goose) stock is running low (43 units remaining),51-761-6320,1 hour ago,79
ALT-0721,warning,Low Stock Warning,Watermelon stock is running low (27 units remaining),11-766-8738,4 hours ago,79
ALT-0744,warning,Low Stock Warning,Sesame Oil stock is running low (15 units remaining),06-858-5680,2 hours ago,79
ALT-0775,warning,Low Stock Warning,Butter stock is running low (48 units remaining),44-305-1866,5 hours ago,79
ALT-0889,warning,Low Stock Warning,Sesame Oil stock is running low (39 units remaining),60-311-5701,2 hours ago,79
ALT-0896,warning,Low Stock Warning,Kiwi stock is running low (38 units remaining),82-948-2298,4 hours ago,79
ALT-0965,warning,Low Stock Warning,Short Grain Rice stock is running low (64 units remaining),02-484-0206,4 hours ago,79
ALT-0985,warning,Low Stock Warning,Asparagus stock is running low (46 units remaining),40-902-1995,3 hours ago,79
ALT-1010,warning,Low Stock Warning,Pomegranate stock is running low (81 units remaining),42-175-1648,54 mins ago,79
ALT-1088,warning,Low Stock Warning,Anchovies stock is running low (44 units remaining),66-312-5511,2 hours ago,79
ALT-1229,warning,Low Stock Warning,Tomato stock is running low (32 units remaining),99-048-8310,4 hours ago,79
ALT-1290,warning,Low Stock Warning,Whole Wheat Flour stock is running low (39 units remaining),89-922-4773,42 mins ago,79
ALT-1309,warning,Low Stock Warning,Wild Rice stock is running low (72 units remaining),06-655-5498,5 hours ago,79
ALT-1348,warning,Low Stock Warning,Whole Wheat Flour stock is running low (86 units remaining),87-104-0187,1 hour ago,79
ALT-0090,warning,Low Stock Warning,Carrot stock is running low (51 units remaining),11-581-9869,5 hours ago,78
ALT-0111,warning,Low Stock Warning,Onion stock is running low (35 units remaining),88-746-9468,2 hours ago,78
ALT-0115,warning,Low Stock Warning,Arborio Rice stock is running low (20 units remaining),39-232-5341,3 hours ago,78
ALT-0215,warning,Low Stock Warning,Pineapple stock is running low (55 units remaining),43-703-9939,5 hours ago,78
ALT-0233,warning,Low Stock Warning,Garlic stock is running low (76 units remaining),83-917-7384,38 mins ago,78
ALT-0328,warning,Low Stock Warning,White Bread stock is running low (56 units remaining),31-627-6025,3 hours ago,78
ALT-0482,warning,Low Stock Warning,Gouda Cheese stock is running low (67 units remaining),81-578-7404,30 mins ago,78
ALT-0495,warning,Low Stock Warning,Green Beans stock is running low (31 units remaining),17-002-4721,2 hours ago,78
ALT-0521,warning,Low Stock Warning,Sour Cream stock is running low (43 units remaining),08-213-2058,3 hours ago,78
ALT-0618,warning,Low Stock Warning,Cheddar Cheese stock is running low (21 units remaining),60-456-8169,45 mins ago,78
ALT-0624,warning,Low Stock Warning,Peas stock is running low (12 units remaining),38-924-3007,3 hours ago,78
ALT-0698,warning,Low Stock Warning,Cottage Cheese stock is running low (68 units remaining),82-678-8097,3 hours ago,78
ALT-0827,warning,Low Stock Warning,Plum stock is running low (64 units remaining),45-194-4094,5 hours ago,78
ALT-0877,warning,Low Stock Warning,Apricot stock is running low (73 units remaining),61-582-7399,3 hours ago,78
ALT-1016,warning,Low Stock Warning,Brown Rice stock is running low (39 units remaining),84-151-2114,4 hours ago,78
ALT-1023,warning,Low Stock Warning,Broccoli stock is running low (47 units remaining),19-021-5024,1 hour ago,78
ALT-1057,warning,Low Stock Warning,Onion stock is running low (20 units remaining),07-679-1199,1 hour ago,78
ALT-1166,warning,Low Stock Warning,Cabbage stock is running low (24 units remaining),75-927-9108,2 hours ago,78
ALT-1185,warning,Low Stock Warning,Pomegranate stock is running low (65 units remaining),28-986-8001,59 mins ago,78
ALT-1287,warning,Low Stock Warning,Haddock stock is running low (67 units remaining),91-426-3204,3 hours ago,78
ALT-1311,warning,Low Stock Warning,Green Beans stock is running low (31 units remaining),24-975-4231,3 hours ago,78
ALT-1359,warning,Low Stock Warning,Vegetable Oil stock is running low (41 units remaining),23-395-3157,44 mins ago,78
ALT-1403,warning,Low Stock Warning,Peanut Oil stock is running low (21 units remaining),87-903-3486,1 hour ago,78
ALT-1417,warning,Low Stock Warning,Potato stock is running low (42 units remaining),38-390-2115,1 hour ago,78
ALT-0003,warning,Low Stock Warning,Arabica Coffee stock is running low (45 units remaining),40-681-9981,2 hours ago,77
ALT-0029,warning,Low Stock Warning,Arabica Coffee stock is running low (55 units remaining),48-414-6162,3 hours ago,77
ALT-0039,warning,Low Stock Warning,Raw Sugar stock is running low (31 units remaining),40-795-0753,1 hour ago,77
ALT-0069,warning,Low Stock Warning,Long Grain Rice stock is running low (67 units remaining),90-230-9767,2 hours ago,77
ALT-0101,warning,Low Stock Warning,Mozzarella Cheese stock is running low (45 units remaining),87-762-1317,3 hours ago,77
ALT-0135,warning,Low Stock Warning,Chocolate Biscuit stock is running low (75 units remaining),82-395-5070,2 hours ago,77
ALT-0208,warning,Low Stock Warning,Sour Cream stock is running low (11 units remaining),51-459-5630,4 hours ago,77
ALT-0237,warning,Low Stock Warning,Whipped Cream stock is running low (92 units remaining),03-149-9760,5 hours ago,77
ALT-0390,warning,Low Stock Warning,Pear stock is running low (41 units remaining),19-214-5762,3 hours ago,77
ALT-0513,warning,Low Stock Warning,Zucchini stock is running low (52 units remaining),29-823-6004,4 hours ago,77
ALT-0540,warning,Low Stock Warning,Orange stock is running low (84 units remaining),43-670-8544,1 hour ago,77
ALT-0574,warning,Low Stock Warning,Yogurt stock is running low (76 units remaining),40-997-2786,1 hour ago,77
ALT-0751,warning,Low Stock Warning,Digestive Biscuit stock is running low (34 units remaining),34-291-4939,2 hours ago,77
ALT-0950,warning,Low Stock Warning,Sushi Rice stock is running low (78 units remaining),93-571-7294,4 hours ago,77
ALT-1020,warning,Low Stock Warning,Sour Cream stock is running low (22 units remaining),02-034-6209,1 hour ago,77
ALT-1049,warning,Low Stock Warning,Robusta Coffee stock is running low (20 units remaining),37-064-7275,3 hours ago,77
ALT-1143,warning,Low Stock Warning,Whole Wheat Bread stock is running low (36 units remaining),17-274-6898,1 hour ago,77
ALT-1214,warning,Low Stock Warning,Tilapia stock is running low (56 units remaining),26-456-1992,2 hours ago,77
ALT-1387,warning,Low Stock Warning,White Sugar stock is running low (29 units remaining),99-894-4351,2 hours ago,77
ALT-1389,warning,Low Stock Warning,Cucumber stock is running low (60 units remaining),63-168-6018,1 hour ago,77
ALT-1392,warning,Low Stock Warning,Bell Pepper stock is running low (89 units remaining),13-900-9016,2 hours ago,77
ALT-1426,warning,Low Stock Warning,Plum stock is running low (22 units remaining),63-936-0145,3 hours ago,77
ALT-0033,warning,Low Stock Warning,Trout stock is running low (49 units remaining),66-627-9752,39 mins ago,76
ALT-0095,warning,Low Stock Warning,Ricotta Cheese stock is running low (51 units remaining),55-697-5242,3 hours ago,76
ALT-0103,warning,Low Stock Warning,Broccoli stock is running low (73 units remaining),81-844-2979,1 hour ago,76
ALT-0139,warning,Low Stock Warning,Palm Oil stock is running low (43 units remaining),82-243-3180,3 hours ago,76
ALT-0241,warning,Low Stock Warning,Egg (Turkey) stock is running low (44 units remaining),24-364-3341,5 hours ago,76
ALT-0318,warning,Low Stock Warning,Peach stock is running low (40 units remaining),08-703-1382,1 hour ago,76
ALT-0440,warning,Low Stock Warning,Blueberries stock is running low (53 units remaining),00-440-9568,4 hours ago,76
ALT-0458,warning,Low Stock Warning,Kiwi stock is running low (47 units remaining),49-311-3063,5 hours ago,76
ALT-0460,warning,Low Stock Warning,Coconut Sugar stock is running low (20 units remaining),04-277-5245,41 mins ago,76
ALT-0478,warning,Low Stock Warning,Tilapia stock is running low (59 units remaining),08-725-8156,5 hours ago,76
ALT-0526,warning,Low Stock Warning,Swiss Cheese stock is running low (70 units remaining),45-402-0421,2 hours ago,76
ALT-0610,warning,Low Stock Warning,Cottage Cheese stock is running low (67 units remaining),98-909-9395,5 hours ago,76
ALT-0620,warning,Low Stock Warning,Butter Biscuit stock is running low (22 units remaining),99-420-3592,5 hours ago,76
ALT-0628,warning,Low Stock Warning,Yogurt stock is running low (92 units remaining),34-131-8805,4 hours ago,76
ALT-0732,warning,Low Stock Warning,Peach stock is running low (73 units remaining),74-430-8245,5 hours ago,76
ALT-0840,warning,Low Stock Warning,Almond Flour stock is running low (37 units remaining),37-567-3218,2 hours ago,76
ALT-0856,warning,Low Stock Warning,Egg (Duck) stock is running low (41 units remaining),47-866-6589,3 hours ago,76
ALT-1041,warning,Low Stock Warning,Egg (Goose) stock is running low (65 units remaining),00-842-9790,3 hours ago,76
ALT-1047,warning,Low Stock Warning,Jasmine Rice stock is running low (26 units remaining),68-732-5919,1 hour ago,76
ALT-1120,warning,Low Stock Warning,Blueberries stock is running low (40 units remaining),01-026-2772,3 hours ago,76
ALT-1169,warning,Low Stock Warning,Butter Biscuit stock is running low (74 units remaining),65-780-5622,3 hours ago,76
ALT-1254,warning,Low Stock Warning,Halibut stock is running low (35 units remaining),83-568-3475,4 hours ago,76
ALT-1319,warning,Low Stock Warning,Mango stock is running low (53 units remaining),63-918-8253,2 hours ago,76
ALT-1334,warning,Low Stock Warning,White Rice stock is running low (80 units remaining),21-809-7115,41 mins ago,76
ALT-1380,warning,Low Stock Warning,Brown Rice stock is running low (44 units remaining),69-578-7930,5 hours ago,76
ALT-0056,warning,Low Stock Warning,Pineapple stock is running low (48 units remaining),70-612-2531,4 hours ago,75
ALT-0341,warning,Low Stock Warning,White Tea stock is running low (20 units remaining),78-689-8958,2 hours ago,75
ALT-0348,warning,Low Stock Warning,Digestive Biscuit stock is running low (97 units remaining),16-354-8122,2 hours ago,75
ALT-0351,warning,Low Stock Warning,Lemon stock is running low (90 units remaining),44-476-0390,3 hours ago,75
ALT-0561,warning,Low Stock Warning,Kale stock is running low (61 units remaining),73-942-0508,3 hours ago,75
ALT-0582,warning,Low Stock Warning,Apple stock is running low (43 units remaining),17-022-9721,4 hours ago,75
ALT-0797,warning,Low Stock Warning,Basmati Rice stock is running low (26 units remaining),77-777-4536,1 hour ago,75
ALT-0814,warning,Low Stock Warning,Greek Yogurt stock is running low (39 units remaining),17-253-5688,5 hours ago,75
ALT-0879,warning,Low Stock Warning,Whole Wheat Flour stock is running low (41 units remaining),42-674-3917,5 hours ago,75
ALT-0929,warning,Low Stock Warning,Raw Sugar stock is running low (72 units remaining),44-782-1395,2 hours ago,75
ALT-0948,warning,Low Stock Warning,Green Tea stock is running low (24 units remaining),51-000-8113,4 hours ago,75
ALT-1012,warning,Low Stock Warning,White Bread stock is running low (61 units remaining),56-657-4387,5 hours ago,75
ALT-1025,warning,Low Stock Warning,Jasmine Rice stock is running low (20 units remaining),07-846-4804,1 hour ago,75
ALT-1038,warning,Low Stock Warning,Greek Yogurt stock is running low (28 units remaining),32-270-1385,3 hours ago,75
ALT-1131,warning,Low Stock Warning,Mackerel stock is running low (45 units remaining),33-670-6797,3 hours ago,75
ALT-1399,warning,Low Stock Warning,Cream stock is running low (62 units remaining),56-937-8675,1 hour ago,75
ALT-1433,warning,Low Stock Warning,White Sugar stock is running low (38 units remaining),09-618-2842,5 hours ago,75
ALT-0046,warning,Low Stock Warning,Cucumber stock is running low (19 units remaining),76-340-4432,4 hours ago,74
ALT-0075,warning,Low Stock Warning,Sourdough Bread stock is running low (41 units remaining),70-854-6891,4 hours ago,74
ALT-0129,warning,Low Stock Warning,Bread Flour stock is running low (21 units remaining),20-022-3173,3 hours ago,74
ALT-0178,warning,Low Stock Warning,Plum stock is running low (20 units remaining),15-907-3681,2 hours ago,74
ALT-0284,warning,Low Stock Warning,Sourdough Bread stock is running low (30 units remaining),53-080-8252,41 mins ago,74
ALT-0304,warning,Low Stock Warning,Lime stock is running low (21 units remaining),51-462-0747,1 hour ago,74
ALT-0323,warning,Low Stock Warning,Strawberries stock is running low (31 units remaining),87-675-1506,5 hours ago,74
ALT-0356,warning,Low Stock Warning,Bread Flour stock is running low (62 units remaining),99-137-1730,2 hours ago,74
ALT-0369,warning,Low Stock Warning,Peach stock is running low (15 units remaining),11-745-3025,2 hours ago,74
ALT-0421,warning,Low Stock Warning,Halibut stock is running low (40 units remaining),00-119-8780,5 hours ago,74
ALT-0580,warning,Low Stock Warning,Coconut Oil stock is running low (33 units remaining),35-299-0889,1 hour ago,74
ALT-0811,warning,Low Stock Warning,Peas stock is running low (48 units remaining),30-964-2694,2 hours ago,74
ALT-0817,warning,Low Stock Warning,Sardines stock is running low (30 units remaining),51-934-9117,4 hours ago,74
ALT-0822,warning,Low Stock Warning,Jasmine Rice stock is running low (17 units remaining),46-622-3434,2 hours ago,74
ALT-0887,warning,Low Stock Warning,Grapes stock is running low (25 units remaining),91-417-0366,1 hour ago,74
ALT-0909,warning,Low Stock Warning,Buttermilk stock is running low (39 units remaining),06-068-6793,3 hours ago,74
ALT-0938,warning,Low Stock Warning,Cherry stock is running low (57 units remaining),74-404-0582,5 hours ago,74
ALT-1028,warning,Low Stock Warning,Tilapia stock is running low (46 units remaining),52-797-6961,1 hour ago,74
ALT-1045,warning,Low Stock Warning,Vegetable Oil stock is running low (23 units remaining),92-837-8839,1 hour ago,74
ALT-1172,warning,Low Stock Warning,Bread Flour stock is running low (54 units remaining),45-250-4679,2 hours ago,74
ALT-1283,warning,Low Stock Warning,Brown Rice stock is running low (46 units remaining),89-335-0155,57 mins ago,74
ALT-1337,warning,Low Stock Warning,Apricot stock is running low (90 units remaining),04-637-8815,5 hours ago,74
ALT-1350,warning,Low Stock Warning,Black Tea stock is running low (35 units remaining),85-806-8672,1 hour ago,74
ALT-1362,warning,Low Stock Warning,Haddock stock is running low (61 units remaining),46-083-7058,4 hours ago,74
ALT-1401,warning,Low Stock Warning,Apple stock is running low (44 units remaining),14-836-2894,1 hour ago,74
ALT-1429,warning,Low Stock Warning,Cheddar Cheese stock is running low (36 units remaining),22-778-3553,3 hours ago,74
ALT-0012,warning,Low Stock Warning,Egg (Goose) stock is running low (44 units remaining),39-629-5554,5 hours ago,73
ALT-0020,warning,Low Stock Warning,Rye Bread stock is running low (26 units remaining),75-094-1179,2 hours ago,73
ALT-0050,warning,Low Stock Warning,Olive Oil stock is running low (47 units remaining),04-240-2226,3 hours ago,73
ALT-0167,warning,Low Stock Warning,Cod stock is running low (23 units remaining),61-827-4098,3 hours ago,73
ALT-0286,warning,Low Stock Warning,White Tea stock is running low (36 units remaining),14-681-7035,2 hours ago,73
ALT-0417,warning,Low Stock Warning,Palm Oil stock is running low (35 units remaining),62-795-7801,1 hour ago,73
ALT-0452,warning,Low Stock Warning,Greek Yogurt stock is running low (26 units remaining),55-631-7937,1 hour ago,73
ALT-0596,warning,Low Stock Warning,Coconut stock is running low (56 units remaining),20-325-1965,2 hours ago,73
ALT-0636,warning,Low Stock Warning,Cheddar Cheese stock is running low (31 units remaining),92-995-8689,5 hours ago,73
ALT-0644,warning,Low Stock Warning,Haddock stock is running low (75 units remaining),60-550-4771,5 hours ago,73
ALT-0692,warning,Low Stock Warning,Egg (Quail) stock is running low (29 units remaining),76-623-7844,4 hours ago,73
ALT-0758,warning,Low Stock Warning,Sourdough Bread stock is running low (71 units remaining),94-697-2396,3 hours ago,73
ALT-0764,warning,Low Stock Warning,White Sugar stock is running low (13 units remaining),40-003-7322,2 hours ago,73
ALT-0780,warning,Low Stock Warning,Milk stock is running low (13 units remaining),20-405-4865,1 hour ago,73
ALT-0838,warning,Low Stock Warning,Bread Flour stock is running low (87 units remaining),15-169-8058,1 hour ago,73
ALT-0894,warning,Low Stock Warning,Peanut Oil stock is running low (21 units remaining),76-584-4790,1 hour ago,73
ALT-0920,warning,Low Stock Warning,Sushi Rice stock is running low (10 units remaining),42-495-7698,5 hours ago,73
ALT-0967,warning,Low Stock Warning,Bell Pepper stock is running low (49 units remaining),08-226-5155,3 hours ago,73
ALT-0973,warning,Low Stock Warning,Egg (Chicken) stock is running low (22 units remaining),81-573-0943,4 hours ago,73
ALT-1112,warning,Low Stock Warning,Black Rice stock is running low (30 units remaining),65-854-9364,5 hours ago,73
ALT-1114,warning,Low Stock Warning,Papaya stock is running low (97 units remaining),60-747-8704,57 mins ago,73
ALT-1145,warning,Low Stock Warning,Vegetable Oil stock is running low (51 units remaining),79-569-8856,1 hour ago,73
ALT-1325,warning,Low Stock Warning,Parmesan Cheese stock is running low (52 units remaining),67-984-5368,5 hours ago,73
ALT-1375,warning,Low Stock Warning,Green Beans stock is running low (42 units remaining),79-494-2472,1 hour ago,73
ALT-1414,warning,Low Stock Warning,Sour Cream stock is running low (29 units remaining),34-538-1180,4 hours ago,73
ALT-0035,warning,Low Stock Warning,Green Beans stock is running low (81 units remaining),78-614-4402,55 mins ago,72
ALT-0193,warning,Low Stock Warning,Bread Flour stock is running low (34 units remaining),04-542-3863,2 hours ago,72
ALT-0202,warning,Low Stock Warning,Orange stock is running low (15 units remaining),51-572-5497,5 hours ago,72
ALT-0272,warning,Low Stock Warning,Cheddar Cheese stock is running low (40 units remaining),18-199-5799,4 hours ago,72
ALT-0313,warning,Low Stock Warning,Mushrooms stock is running low (51 units remaining),60-285-3783,4 hours ago,72
ALT-0493,warning,Low Stock Warning,Broccoli stock is running low (30 units remaining),37-246-0018,4 hours ago,72
ALT-0511,warning,Low Stock Warning,Strawberries stock is running low (16 units remaining),03-043-9933,1 hour ago,72
ALT-0537,warning,Low Stock Warning,Bell Pepper stock is running low (75 units remaining),34-110-1040,2 hours ago,72
ALT-0676,warning,Low Stock Warning,Plum stock is running low (26 units remaining),43-910-2342,3 hours ago,72
ALT-0726,warning,Low Stock Warning,Sourdough Bread stock is running low (22 units remaining),62-100-2245,5 hours ago,72
ALT-0824,warning,Low Stock Warning,Cauliflower stock is running low (34 units remaining),47-843-8207,2 hours ago,72
ALT-0830,warning,Low Stock Warning,Papaya stock is running low (24 units remaining),56-213-0577,2 hours ago,72
ALT-0846,warning,Low Stock Warning,Grapes stock is running low (38 units remaining),65-527-9488,1 hour ago,72
ALT-0859,warning,Low Stock Warning,Avocado Oil stock is running low (53 units remaining),90-343-9640,2 hours ago,72
ALT-0885,warning,Low Stock Warning,Eggplant stock is running low (49 units remaining),63-162-9244,5 hours ago,72
ALT-0907,warning,Low Stock Warning,Tuna stock is running low (16 units remaining),73-010-8323,5 hours ago,72
ALT-0931,warning,Low Stock Warning,Mozzarella Cheese stock is running low (36 units remaining),12-828-1063,3 hours ago,72
ALT-1069,warning,Low Stock Warning,Whole Wheat Flour stock is running low (38 units remaining),86-978-6666,1 hour ago,72
ALT-1074,warning,Low Stock Warning,Bread Flour stock is running low (71 units remaining),84-624-0201,3 hours ago,72
ALT-1076,warning,Low Stock Warning,Haddock stock is running low (98 units remaining),45-634-0679,3 hours ago,72
ALT-1106,warning,Low Stock Warning,Whole Wheat Flour stock is running low (59 units remaining),57-101-0060,5 hours ago,72
ALT-1225,warning,Low Stock Warning,Peach stock is running low (47 units remaining),13-673-7016,3 hours ago,72
ALT-1408,warning,Low Stock Warning,Carrot stock is running low (61 units remaining),34-709-9237,5 hours ago,72
ALT-1452,warning,Low Stock Warning,Avocado Oil stock is running low (30 units remaining),86-692-2312,4 hours ago,72
ALT-0048,warning,Low Stock Warning,Pineapple stock is running low (18 units remaining),38-732-7667,4 hours ago,71
ALT-0117,warning,Low Stock Warning,Potato stock is running low (28 units remaining),12-239-9399,1 hour ago,71
ALT-0158,warning,Low Stock Warning,Lemon stock is running low (63 units remaining),64-478-4745,3 hours ago,71
ALT-0334,warning,Low Stock Warning,Canola Oil stock is running low (46 units remaining),48-193-1199,1 hour ago,71
ALT-0396,warning,Low Stock Warning,Bread Flour stock is running low (70 units remaining),10-034-7654,3 hours ago,71
ALT-0409,warning,Low Stock Warning,Robusta Coffee stock is running low (42 units remaining),61-801-8665,5 hours ago,71
ALT-0648,warning,Low Stock Warning,Anchovies stock is running low (60 units remaining),08-114-3922,2 hours ago,71
